directorio,secuencia_p,orden,formal,estrato1,sex,age,fweight,maxeduclevel,y_salary_m_hu,y_total_m,p6585s1,p6585s2,p6585s3,p6585s4
4729071,1,2,1.0,2.0,0.0,30.0,217.0,6.0,4375.0,1093211,0,1,1,0
4729072,1,1,0.0,3.0,1.0,29.0,187.0,6.0,3111.11108398438,8e+05,0,0,0,0
4729072,1,2,1.0,3.0,0.0,27.0,187.0,7.0,3797.7041015625,965556.5,0,1,1,0
4729072,1,6,1.0,3.0,0.0,64.0,187.0,5.0,3797.7041015625,869453,0,1,0,0
4729072,1,7,0.0,3.0,0.0,19.0,187.0,6.0,2871.794921875,8e+05,0,0,0,0
4729072,1,8,1.0,3.0,0.0,51.0,187.0,5.0,3645.7958984375,869453,0,1,0,0
4729074,1,1,1.0,2.0,1.0,33.0,229.0,5.0,2761.96655273438,841242,0,0,0,0
4729074,1,2,0.0,2.0,0.0,34.0,229.0,5.0,4000.0,1200000,0,0,0,0
4729076,1,1,1.0,2.0,1.0,45.0,186.0,5.0,5833.33349609375,1331000,0,1,1,0
4729078,1,1,1.0,3.0,0.0,32.0,203.0,7.0,4050.88452148438,959943,0,1,1,0
4729079,1,1,1.0,2.0,1.0,26.0,189.0,6.0,7291.66650390625,1500000,0,0,0,0
4729079,1,2,1.0,2.0,0.0,22.0,189.0,7.0,3797.7041015625,898619.6875,0,1,0,0
4729080,1,1,1.0,3.0,1.0,37.0,168.0,6.0,4242.42431640625,1566666.625,1,1,1,0
4729080,1,2,1.0,3.0,0.0,37.0,168.0,6.0,3797.7041015625,929453,0,1,1,0
4729081,1,1,0.0,2.0,1.0,40.0,156.0,3.0,5347.22216796875,1100000,0,0,0,0
4729081,1,2,0.0,2.0,0.0,40.0,156.0,3.0,3796.52783203125,781000,0,0,0,0
4729081,1,3,1.0,2.0,0.0,20.0,156.0,7.0,3797.7041015625,781242,0,1,0,0
4729082,1,1,1.0,2.0,1.0,38.0,217.0,6.0,5347.22216796875,1257666.625,0,1,1,0
4729083,1,1,0.0,2.0,1.0,30.0,229.0,6.0,2692.3076171875,9e+05,0,0,0,0
4729085,1,1,1.0,2.0,1.0,26.0,219.0,6.0,3797.7041015625,898619.6875,0,1,0,0
4729087,1,1,1.0,2.0,1.0,25.0,217.0,6.0,3038.16333007812,804575.3125,0,0,0,0
4729087,1,2,1.0,2.0,0.0,25.0,217.0,6.0,3038.16333007812,934556.5,1,1,0,0
4729088,1,1,1.0,2.0,1.0,29.0,219.0,4.0,4861.111328125,1088212,0,1,0,0
4729093,1,2,1.0,2.0,1.0,24.0,234.0,6.0,3208.33325195312,1279877.625,0,1,0,0
4729096,1,1,1.0,3.0,0.0,53.0,233.0,7.0,9722.22265625,2162500,0,0,0,0
4729097,1,2,0.0,2.0,0.0,57.0,385.0,5.0,4666.66650390625,560000,0,0,0,0
4729097,1,5,0.0,2.0,1.0,20.0,385.0,7.0,5600.0,1200000,0,0,0,0
4729097,1,10,1.0,2.0,0.0,30.0,385.0,7.0,5833.33349609375,1202544.375,0,1,1,0
4729098,1,2,1.0,2.0,1.0,30.0,182.0,6.0,3797.7041015625,839575.3125,0,1,0,0
4729098,1,4,1.0,2.0,0.0,21.0,182.0,7.0,4557.2451171875,927908.625,0,1,1,0
4729099,1,1,1.0,2.0,0.0,37.0,203.0,7.0,3797.7041015625,869453,0,1,0,0
4729099,1,2,1.0,2.0,0.0,21.0,203.0,7.0,4861.111328125,1271544.375,0,1,0,0
4729100,1,1,0.0,2.0,1.0,29.0,271.0,6.0,5185.18505859375,1216666.625,0,0,0,0
4729101,1,2,1.0,3.0,1.0,29.0,247.0,7.0,9722.22265625,2166666.75,0,1,0,0
4729101,1,3,1.0,3.0,0.0,27.0,247.0,6.0,3333.33325195312,926666.6875,0,1,1,0
4729101,1,6,1.0,3.0,0.0,24.0,247.0,6.0,5833.33349609375,1470000,0,1,1,0
4729102,1,1,1.0,2.0,1.0,55.0,224.0,5.0,5347.22216796875,1383333.375,0,1,0,0
4729103,1,1,0.0,3.0,1.0,43.0,219.0,4.0,3888.88891601562,1200000,0,0,0,0
4729105,1,2,0.0,2.0,0.0,43.0,221.0,4.0,3888.88891601562,8e+05,0,0,0,0
4729106,1,4,1.0,3.0,0.0,38.0,234.0,6.0,3797.7041015625,934453,0,1,1,0
4729106,1,7,1.0,3.0,0.0,32.0,234.0,6.0,4666.66650390625,1004877.6875,0,1,0,0
4729108,1,1,1.0,3.0,1.0,40.0,219.0,3.0,5055.5556640625,1300000,0,0,0,0
4729110,1,4,0.0,3.0,1.0,22.0,159.0,6.0,3733.33325195312,8e+05,0,0,0,0
4729110,1,10,0.0,3.0,0.0,24.0,159.0,5.0,1296.29626464844,1e+05,0,0,0,0
4729110,1,11,0.0,3.0,1.0,27.0,159.0,6.0,2916.66674804688,3e+05,0,0,0,0
4729112,1,1,1.0,3.0,0.0,57.0,256.0,7.0,11666.6669921875,2166666.75,0,0,0,0
4729112,1,3,1.0,3.0,0.0,27.0,256.0,7.0,7291.66650390625,1566666.625,0,0,0,0
4729112,1,4,1.0,3.0,1.0,24.0,256.0,7.0,10000.0,1833333.375,0,1,0,0
4729113,1,1,1.0,3.0,1.0,27.0,201.0,7.0,6805.5556640625,2016666.625,0,1,0,0
4729113,1,2,1.0,3.0,0.0,29.0,201.0,7.0,9722.22265625,2e+06,0,1,0,0
4729113,1,3,1.0,3.0,1.0,25.0,201.0,7.0,7291.66650390625,1790000,0,1,0,0
4729114,1,1,1.0,3.0,1.0,33.0,203.0,7.0,7000.0,1353312,0,1,0,0
4729115,1,2,1.0,4.0,0.0,49.0,219.0,7.0,14097.22265625,3141666.75,0,0,0,0
4729117,1,1,1.0,3.0,1.0,39.0,217.0,7.0,2367.39990234375,934554,0,1,0,0
4729117,1,2,1.0,3.0,0.0,34.0,217.0,7.0,2604.13989257812,934556.5,0,1,0,0
4729121,1,1,1.0,2.0,1.0,36.0,229.0,7.0,6319.4443359375,1418211,0,1,1,0
4729121,1,2,1.0,2.0,0.0,31.0,229.0,7.0,4861.111328125,1201544.375,0,1,1,0
4729122,1,2,0.0,3.0,0.0,38.0,186.0,6.0,3701.1494140625,920000,0,0,0,0
4729123,1,1,1.0,2.0,0.0,53.0,229.0,6.0,3375.73706054688,935244.6875,0,1,0,0
4729123,1,2,0.0,2.0,1.0,62.0,229.0,5.0,5347.22216796875,1100000,0,0,0,0
4729123,1,3,0.0,2.0,1.0,28.0,229.0,6.0,4666.66650390625,1260000,0,0,0,0
4729125,1,2,1.0,3.0,1.0,29.0,203.0,7.0,22895.833984375,5101666.5,0,0,0,0
4731337,1,2,1.0,2.0,1.0,23.0,260.0,6.0,4666.66650390625,1420000,0,1,0,0
4731337,1,3,1.0,2.0,0.0,20.0,260.0,6.0,3402.77783203125,746666.6875,0,0,0,0
4731339,1,1,1.0,3.0,1.0,50.0,256.0,6.0,4557.2451171875,962743,0,1,1,0
4731669,1,1,1.0,2.0,1.0,37.0,219.0,7.0,21466.666015625,5600000,0,0,0,0
4731671,1,1,1.0,3.0,0.0,56.0,219.0,5.0,3888.88891601562,866666.6875,0,1,0,0
4733816,1,1,1.0,2.0,1.0,32.0,233.0,7.0,7291.66650390625,1692377.625,0,1,0,0
4733816,1,2,1.0,2.0,0.0,26.0,233.0,7.0,5185.18505859375,1733333.375,0,0,0,0
4733817,1,1,0.0,2.0,1.0,31.0,262.0,5.0,2857.14282226562,1200000,0,0,0,0
4733817,1,2,1.0,2.0,0.0,38.0,262.0,7.0,2727.27270507812,9e+05,0,0,0,0
4733818,1,1,1.0,3.0,0.0,29.0,244.0,7.0,4375.0,975000,0,1,0,0
4733819,1,1,1.0,3.0,1.0,43.0,237.0,6.0,3255.17504882812,934556.5,0,1,0,0
4733820,1,1,1.0,3.0,0.0,49.0,195.0,6.0,3797.7041015625,869453,0,1,0,0
4733820,1,2,1.0,3.0,1.0,54.0,195.0,6.0,9722.22265625,2e+06,0,0,0,0
4733820,1,3,1.0,3.0,0.0,22.0,195.0,7.0,3908.33325195312,917211,0,1,0,0
4733821,1,1,1.0,3.0,0.0,41.0,158.0,3.0,4861.111328125,1313333.375,0,1,1,1
4733821,1,2,1.0,3.0,1.0,48.0,158.0,6.0,3888.88891601562,833333.3125,0,1,0,0
4733822,1,3,1.0,3.0,1.0,24.0,205.0,7.0,4557.2451171875,869453,0,1,0,0
4733823,1,2,0.0,2.0,0.0,67.0,293.0,4.0,3966.66674804688,680000,0,0,0,0
4733823,1,3,1.0,2.0,0.0,36.0,293.0,7.0,6805.5556640625,1551666.625,0,0,1,0
4733824,1,1,0.0,1.0,0.0,21.0,200.0,6.0,3797.7041015625,869453,0,1,0,0
4733824,1,2,1.0,1.0,1.0,31.0,200.0,6.0,3645.7958984375,781242,0,0,0,0
4733825,1,1,1.0,3.0,0.0,44.0,205.0,7.0,9722.22265625,2166666.75,0,1,0,0
4733825,1,2,1.0,3.0,1.0,46.0,205.0,6.0,2333.33325195312,866666.6875,0,1,0,0
4733825,1,3,1.0,3.0,1.0,21.0,205.0,7.0,4618.0556640625,1208333.375,0,1,0,0
4733826,1,3,0.0,2.0,1.0,20.0,205.0,6.0,2003.1845703125,781242,0,0,0,0
4733827,1,2,0.0,1.0,0.0,22.0,207.0,6.0,3797.7041015625,869453,0,1,0,0
4733827,1,3,0.0,1.0,1.0,23.0,207.0,6.0,3888.88891601562,8e+05,0,0,0,0
4733827,1,5,0.0,1.0,1.0,21.0,207.0,6.0,3111.11108398438,954877.6875,0,1,0,0
4733829,1,1,0.0,1.0,0.0,46.0,292.0,1.0,3111.11108398438,8e+05,0,0,0,0
4733829,1,2,0.0,1.0,1.0,26.0,292.0,6.0,5600.0,1200000,0,0,0,0
4733829,1,3,1.0,1.0,1.0,21.0,292.0,6.0,4050.88452148438,869453,0,1,0,0
4733829,2,2,1.0,1.0,0.0,23.0,292.0,6.0,3797.7041015625,924453,0,1,1,0
4733832,1,2,0.0,2.0,0.0,44.0,158.0,6.0,5733.33349609375,172000,0,1,0,0
4733834,1,1,0.0,1.0,1.0,40.0,273.0,4.0,3645.7958984375,869453,0,1,0,0
4733835,1,1,1.0,2.0,1.0,39.0,262.0,7.0,4375.0,1116877.625,0,1,1,0
4733836,1,1,1.0,2.0,1.0,44.0,195.0,4.0,4250.0,1310411,0,1,1,0
4733844,1,2,0.0,1.0,0.0,32.0,273.0,7.0,3888.88891601562,560000,0,0,1,0
4733846,1,2,1.0,3.0,0.0,35.0,221.0,7.0,4618.0556640625,1059166.625,0,1,1,0
4733846,1,3,1.0,3.0,1.0,34.0,221.0,7.0,3888.88891601562,810000,0,1,0,0
4733846,1,6,0.0,3.0,1.0,24.0,221.0,7.0,1944.44445800781,5e+05,0,0,0,0
4733849,1,2,0.0,1.0,0.0,51.0,223.0,4.0,4666.66650390625,8e+05,0,0,0,0
4733850,1,2,0.0,3.0,1.0,35.0,289.0,6.0,4472.22216796875,920000,0,0,0,0
4733850,1,3,0.0,3.0,0.0,32.0,289.0,6.0,1458.33337402344,3e+05,0,0,0,0
4733850,1,8,0.0,3.0,0.0,43.0,289.0,6.0,3266.66674804688,7e+05,0,0,0,0
4733851,1,2,1.0,2.0,0.0,61.0,244.0,7.0,5185.18505859375,1083333.375,0,1,0,0
4733852,1,1,1.0,2.0,0.0,55.0,188.0,6.0,3797.7041015625,936119.6875,0,1,0,0
4733852,1,3,1.0,2.0,0.0,27.0,188.0,7.0,7291.66650390625,1625000,0,1,0,0
4733854,1,2,1.0,3.0,0.0,38.0,302.0,7.0,17013.888671875,3791666.75,0,0,0,0
4733855,1,1,1.0,2.0,0.0,55.0,192.0,6.0,4557.2451171875,1196453,0,1,1,0
4733857,1,1,1.0,2.0,1.0,47.0,228.0,3.0,2828.28271484375,840000,0,0,0,0
4733857,1,2,1.0,2.0,0.0,57.0,228.0,3.0,3111.11108398438,946666.6875,0,1,0,0
4733858,1,1,1.0,2.0,1.0,53.0,231.0,6.0,3888.88891601562,954877.6875,0,1,0,0
4733858,1,2,1.0,2.0,0.0,52.0,231.0,6.0,2804.45849609375,856345.5,0,0,0,0
4733858,1,3,1.0,2.0,1.0,26.0,231.0,7.0,5833.33349609375,1371544.375,0,1,0,0
4733858,1,4,1.0,2.0,1.0,23.0,231.0,7.0,3797.7041015625,886119.6875,0,1,0,0
4733859,1,1,1.0,3.0,1.0,57.0,243.0,6.0,4861.111328125,1e+06,0,0,0,0
4733862,1,2,1.0,3.0,1.0,31.0,254.0,6.0,1944.44445800781,5e+05,0,0,0,0
4733863,1,2,1.0,3.0,0.0,66.0,211.0,6.0,4557.2451171875,869453,0,1,0,0
4733867,1,1,0.0,2.0,0.0,36.0,333.0,7.0,1620.37036132812,710000,0,0,0,0
4733869,1,2,0.0,3.0,0.0,48.0,195.0,7.0,4958.33349609375,920833.3125,0,0,0,0
4733869,1,3,1.0,3.0,0.0,22.0,195.0,7.0,8263.888671875,1766666.625,0,0,0,0
4733870,1,1,0.0,3.0,1.0,48.0,303.0,6.0,3111.11108398438,8e+05,0,0,0,0
4733873,1,1,1.0,3.0,1.0,46.0,178.0,7.0,3797.7041015625,869453,0,1,0,0
4733873,1,2,1.0,3.0,0.0,40.0,178.0,6.0,3797.7041015625,899453,0,1,1,0
4733875,1,1,1.0,3.0,1.0,23.0,220.0,6.0,2761.96655273438,1402786.375,0,1,0,0
4733877,1,1,1.0,2.0,1.0,41.0,269.0,4.0,3797.7041015625,862642,0,0,1,0
4733877,1,2,0.0,2.0,0.0,19.0,269.0,6.0,5000.0,9e+05,0,0,0,0
4733879,1,3,1.0,2.0,1.0,24.0,232.0,7.0,4861.111328125,1088211,0,1,0,0
4733880,1,5,1.0,3.0,0.0,57.0,189.0,7.0,3375.73706054688,1002786.3125,0,1,0,0
4733880,1,8,1.0,3.0,1.0,48.0,189.0,6.0,3375.73706054688,954556.5,0,1,0,0
4733880,1,9,1.0,3.0,0.0,25.0,189.0,7.0,3096.29638671875,924211,0,1,0,0
4733883,1,2,1.0,3.0,1.0,25.0,237.0,7.0,3888.88891601562,866666.6875,0,1,0,0
4733883,1,4,0.0,3.0,1.0,22.0,237.0,6.0,3888.88891601562,8e+05,0,0,0,0
4733884,1,1,1.0,3.0,0.0,36.0,264.0,7.0,16333.3330078125,3421000,0,0,1,0
4733885,1,1,1.0,4.0,0.0,47.0,242.0,7.0,22166.666015625,3800000,0,0,0,0
4733896,1,3,1.0,2.0,0.0,24.0,265.0,7.0,7000.0,1532000,0,0,1,0
4733900,1,1,1.0,2.0,1.0,44.0,273.0,6.0,2680.732421875,928619.6875,0,1,1,0
4733901,1,1,1.0,4.0,0.0,48.0,253.0,7.0,19703.703125,4066666.75,0,0,0,0
4733902,1,2,1.0,2.0,1.0,43.0,371.0,4.0,2531.802734375,929453,0,1,1,0
4733909,1,1,1.0,2.0,1.0,27.0,273.0,6.0,5833.33349609375,1087500,0,1,1,0
4733909,1,2,1.0,2.0,0.0,25.0,273.0,6.0,3797.7041015625,869453,0,1,0,0
4733910,1,2,0.0,3.0,0.0,26.0,294.0,7.0,3888.88891601562,2e+05,0,0,0,0
4733911,1,1,1.0,2.0,0.0,45.0,292.0,5.0,3797.7041015625,869453,0,1,0,0
4733911,1,2,1.0,2.0,1.0,50.0,292.0,3.0,8750.0,1829000,0,0,1,0
4733912,1,1,1.0,3.0,1.0,25.0,322.0,7.0,6319.4443359375,1526544.375,0,1,1,0
4733912,1,2,1.0,3.0,0.0,26.0,322.0,7.0,3797.7041015625,957786.3125,0,1,1,0
4733913,1,3,1.0,4.0,1.0,27.0,235.0,7.0,7291.66650390625,1625000,0,1,0,0
4733914,1,3,1.0,4.0,1.0,21.0,205.0,7.0,9722.22265625,2e+06,0,0,0,0
4733916,1,1,0.0,3.0,0.0,59.0,192.0,5.0,3402.77783203125,733333.3125,0,0,0,0
4733917,1,1,1.0,3.0,1.0,30.0,242.0,6.0,4861.111328125,1088211,0,1,0,0
4733917,1,4,1.0,3.0,1.0,29.0,242.0,7.0,6416.66650390625,1269877.625,0,1,0,0
4733920,1,1,0.0,3.0,1.0,22.0,308.0,5.0,4487.1796875,1383333.375,0,1,0,0
4733921,1,1,0.0,2.0,1.0,30.0,302.0,6.0,5833.33349609375,1200000,0,0,0,0
4733921,1,2,1.0,2.0,0.0,28.0,302.0,7.0,4083.33325195312,586877.6875,0,1,1,0
4733922,1,2,1.0,3.0,0.0,47.0,237.0,7.0,12152.77734375,2708333.25,0,0,0,0
4733923,1,1,1.0,4.0,0.0,46.0,303.0,7.0,24305.5546875,5e+06,0,0,0,0
4733924,1,1,1.0,3.0,0.0,28.0,242.0,7.0,9722.22265625,2322666.75,1,0,1,0
4733924,1,2,0.0,3.0,1.0,30.0,242.0,6.0,3818.18188476562,930000,0,0,0,0
4733926,1,1,1.0,4.0,1.0,49.0,205.0,7.0,41481.48046875,1.6e+07,0,0,0,0
4733927,1,1,0.0,2.0,1.0,25.0,200.0,6.0,2430.5556640625,5e+05,0,0,0,0
4733928,1,1,1.0,2.0,1.0,24.0,271.0,6.0,5590.27783203125,1364044.375,0,1,1,0
4733929,1,1,1.0,3.0,1.0,55.0,223.0,1.0,5833.33349609375,1338211,0,1,0,0
4733929,1,2,1.0,3.0,0.0,51.0,223.0,6.0,3797.7041015625,781242,0,0,0,0
4733930,1,1,1.0,2.0,0.0,45.0,206.0,3.0,3797.7041015625,965244.6875,0,1,1,0
4733931,1,1,1.0,3.0,0.0,26.0,365.0,6.0,3750.0,9e+05,0,0,0,0
4733931,1,3,1.0,3.0,0.0,24.0,365.0,6.0,3797.7041015625,994743,0,1,1,0
4733932,1,2,1.0,2.0,0.0,52.0,260.0,4.0,3888.88891601562,953211,0,1,0,0
4733933,1,1,1.0,4.0,1.0,48.0,191.0,7.0,26250.0,5468333.5,0,1,0,0
4733933,1,2,1.0,4.0,0.0,47.0,191.0,7.0,27222.22265625,10500000,0,0,0,0
4733933,1,3,1.0,4.0,0.0,25.0,191.0,7.0,7291.66650390625,1588211,0,1,0,0
4733934,1,2,1.0,3.0,0.0,39.0,282.0,6.0,3797.7041015625,996556.5,0,1,1,0
4733935,1,1,1.0,3.0,1.0,29.0,237.0,7.0,8263.888671875,1841666.625,0,0,0,0
4733936,1,1,1.0,2.0,1.0,36.0,242.0,6.0,3797.7041015625,935244.6875,0,1,0,0
4733936,1,2,0.0,2.0,0.0,42.0,242.0,5.0,4666.66650390625,563833.3125,0,1,0,0
4733937,1,2,0.0,2.0,0.0,24.0,229.0,5.0,4861.111328125,305200,0,1,0,0
4733940,1,3,1.0,2.0,1.0,24.0,205.0,6.0,7000.0,2337500,0,0,0,0
4733942,1,3,1.0,2.0,0.0,23.0,209.0,7.0,3797.7041015625,1016119.6875,0,1,0,0
4733945,1,1,1.0,3.0,1.0,33.0,268.0,7.0,3038.16333007812,781242,0,0,0,0
4733945,1,2,1.0,3.0,0.0,34.0,268.0,7.0,3797.7041015625,991953,0,1,1,0
4733945,1,5,0.0,3.0,0.0,52.0,268.0,4.0,2333.33325195312,5e+05,1,0,0,0
4733946,1,3,1.0,2.0,1.0,41.0,235.0,7.0,8750.0,1945833.375,0,0,0,0
4733947,1,1,1.0,2.0,0.0,40.0,273.0,6.0,4861.111328125,1106000,0,1,1,0
4733951,1,1,1.0,3.0,1.0,33.0,227.0,7.0,10888.888671875,3291666.5,0,0,0,0
4733952,1,1,1.0,2.0,0.0,45.0,184.0,5.0,3797.7041015625,932744.6875,0,1,0,0
4733952,1,2,1.0,2.0,1.0,46.0,184.0,5.0,3797.7041015625,932744.6875,0,1,0,0
4733952,1,4,1.0,2.0,1.0,28.0,184.0,6.0,5347.22216796875,1188211,0,1,0,0
4733955,1,1,1.0,2.0,1.0,29.0,237.0,6.0,7388.888671875,2113211,0,1,0,0
4733956,1,1,1.0,2.0,0.0,44.0,239.0,6.0,3797.7041015625,912786.3125,0,1,0,0
4733956,1,2,1.0,2.0,0.0,26.0,239.0,7.0,5833.33349609375,413211,0,1,0,0
4733959,1,1,1.0,3.0,1.0,39.0,253.0,7.0,36296.296875,7291666.5,0,0,0,0
4733962,1,1,1.0,2.0,1.0,24.0,234.0,7.0,5833.33349609375,1294666.625,0,1,1,0
4733965,1,4,1.0,2.0,0.0,18.0,158.0,6.0,4861.111328125,1088211,0,1,0,0
4733966,1,2,1.0,2.0,0.0,37.0,214.0,7.0,5833.33349609375,1300000,0,0,0,0
4733966,1,3,1.0,2.0,1.0,32.0,214.0,6.0,3888.88891601562,954877.6875,0,1,0,0
4733969,1,1,1.0,3.0,1.0,48.0,237.0,7.0,3888.88891601562,1088211,0,1,0,0
4733970,1,2,0.0,2.0,0.0,42.0,292.0,6.0,3888.88891601562,8e+05,0,0,0,0
4733972,1,1,1.0,3.0,0.0,43.0,273.0,7.0,3797.7041015625,899453,0,1,1,0
4733974,1,1,1.0,3.0,1.0,68.0,265.0,4.0,6319.4443359375,1358333.375,0,0,0,0
4733978,1,1,1.0,3.0,1.0,22.0,273.0,5.0,6805.5556640625,1400000,0,1,0,0
4733978,1,2,0.0,3.0,0.0,28.0,273.0,6.0,972.222229003906,2e+05,0,0,0,0
4733981,1,3,1.0,2.0,1.0,42.0,235.0,7.0,11666.6669921875,2166666.75,0,0,0,0
4733982,1,1,1.0,2.0,0.0,51.0,233.0,4.0,3797.7041015625,932743,0,1,0,0
4733982,1,2,1.0,2.0,1.0,25.0,233.0,7.0,3873.33325195312,1437377.625,0,1,0,1
4733983,1,1,1.0,2.0,1.0,35.0,233.0,6.0,5833.33349609375,1415044.375,0,1,1,0
4733983,1,2,1.0,2.0,0.0,31.0,233.0,7.0,4666.66650390625,9e+05,0,1,0,0
4733984,1,1,1.0,2.0,0.0,54.0,260.0,6.0,4375.0,1063211,0,1,0,0
4733985,1,1,1.0,2.0,0.0,36.0,268.0,7.0,4375.0,1037000,0,1,1,0
4733985,1,4,1.0,2.0,0.0,35.0,268.0,7.0,5833.33349609375,1291666.625,0,1,0,0
4733986,1,1,0.0,3.0,0.0,60.0,211.0,4.0,3797.7041015625,932786.3125,0,1,0,0
4733986,1,2,0.0,3.0,0.0,68.0,211.0,3.0,8750.0,3e+05,1,0,0,0
4733987,1,4,1.0,2.0,0.0,37.0,202.0,6.0,4935.8974609375,1166666.625,0,1,0,0
4733987,1,6,1.0,2.0,1.0,23.0,202.0,6.0,3888.88891601562,888211,0,1,0,0
4733989,1,2,1.0,2.0,1.0,35.0,225.0,7.0,7219.60791015625,3168333.25,0,0,1,0
4733991,1,1,1.0,2.0,0.0,35.0,264.0,6.0,4375.0,932000,0,0,1,0
4733993,1,1,1.0,2.0,1.0,50.0,253.0,6.0,3797.7041015625,1064556.5,0,1,1,0
4733994,1,1,1.0,2.0,0.0,57.0,261.0,5.0,8750.0,1625000,0,0,0,0
4733994,1,2,1.0,2.0,0.0,33.0,261.0,6.0,5366.66650390625,1145211,0,1,1,0
4733995,1,4,1.0,2.0,1.0,26.0,231.0,7.0,8020.83349609375,1650000,0,0,0,0
4733996,1,2,1.0,2.0,1.0,33.0,208.0,7.0,11958.3330078125,3050000,0,0,0,0
4733996,1,3,1.0,2.0,1.0,35.0,208.0,7.0,11666.6669921875,2250000,0,1,0,0
4733997,1,2,1.0,2.0,1.0,32.0,283.0,6.0,4277.77783203125,1279877.625,0,1,0,0
4733997,1,3,1.0,2.0,0.0,28.0,283.0,7.0,4375.0,1093211,0,1,1,0
4733998,1,1,1.0,2.0,1.0,38.0,253.0,7.0,5979.16650390625,1549211,0,1,1,0
4733998,1,2,1.0,2.0,0.0,31.0,253.0,6.0,3888.88891601562,1265877.625,0,1,1,0
4733999,2,1,1.0,2.0,1.0,24.0,251.0,7.0,4117.64697265625,1134911,0,1,0,0
4733999,3,1,1.0,2.0,1.0,37.0,251.0,7.0,5347.22216796875,2143333.5,0,1,1,0
4734000,1,1,1.0,2.0,1.0,45.0,205.0,7.0,12833.3330078125,2366666.75,0,0,0,0
4734000,1,2,0.0,2.0,0.0,53.0,205.0,7.0,11666.6669921875,1900000,0,0,0,0
4734000,1,3,0.0,2.0,1.0,24.0,205.0,7.0,5833.33349609375,2e+05,0,0,0,0
4734002,1,1,1.0,2.0,0.0,50.0,158.0,6.0,3797.7041015625,869453,0,1,0,0
4734003,1,1,1.0,2.0,0.0,47.0,242.0,6.0,3797.7041015625,1069453,0,1,0,0
4734004,1,1,1.0,2.0,0.0,35.0,313.0,7.0,4375.0,1021544.3125,0,1,0,0
4734005,1,1,1.0,2.0,0.0,50.0,206.0,6.0,3888.88891601562,963211,0,1,0,0
4734005,1,3,1.0,2.0,0.0,56.0,206.0,5.0,4557.2451171875,1134453,0,1,0,0
4734006,1,2,1.0,2.0,0.0,39.0,195.0,6.0,4557.2451171875,900453,0,1,1,0
4734006,1,3,1.0,2.0,1.0,45.0,195.0,5.0,2804.45849609375,966494.6875,0,1,1,0
4734006,1,4,1.0,2.0,1.0,22.0,195.0,7.0,3645.7958984375,965244.6875,0,1,0,0
4734007,1,1,1.0,2.0,0.0,44.0,225.0,5.0,4666.66650390625,1088211,0,1,0,0
4734007,1,3,1.0,2.0,1.0,20.0,225.0,6.0,3797.7041015625,869453,0,1,0,0
4734007,1,4,1.0,2.0,1.0,18.0,225.0,6.0,3797.7041015625,869453,0,1,0,0
4734009,1,1,1.0,2.0,0.0,33.0,238.0,6.0,3797.7041015625,1022786.3125,0,1,1,0
4734011,1,1,1.0,2.0,1.0,45.0,181.0,7.0,9095.138671875,2012666.625,0,0,0,0
4734011,1,2,1.0,2.0,0.0,19.0,181.0,7.0,4557.2451171875,869453,0,1,0,0
4734012,1,1,1.0,3.0,1.0,35.0,237.0,7.0,7291.66650390625,1653314.5,0,1,0,0
4734014,1,1,1.0,3.0,0.0,49.0,244.0,7.0,11550.0,2213333.25,0,0,0,0
4734017,1,1,1.0,2.0,1.0,28.0,380.0,6.0,4083.33325195312,1110166.625,0,1,1,0
4734017,1,5,1.0,2.0,1.0,23.0,380.0,6.0,6319.4443359375,1358333.375,0,1,0,0
4734020,1,1,0.0,2.0,1.0,39.0,200.0,5.0,3797.7041015625,781242,0,0,0,0
4734021,1,1,1.0,3.0,0.0,26.0,244.0,7.0,5185.18505859375,1388211,0,0,1,0
4734022,1,1,1.0,3.0,1.0,36.0,302.0,7.0,9722.22265625,2166666.75,0,0,0,0
4734022,1,2,1.0,3.0,0.0,33.0,302.0,7.0,3797.7041015625,899453,0,1,1,0
4734027,1,1,1.0,2.0,1.0,33.0,253.0,6.0,3797.7041015625,957786.3125,0,1,1,0
4734028,1,1,1.0,3.0,1.0,37.0,237.0,7.0,8263.888671875,1841666.625,0,0,0,0
4734030,1,3,1.0,4.0,0.0,58.0,223.0,7.0,7291.66650390625,1616666.625,0,0,0,0
4734031,1,1,1.0,3.0,1.0,29.0,200.0,7.0,3888.88891601562,933333.3125,0,1,0,0
4734031,1,2,1.0,3.0,0.0,24.0,200.0,7.0,3888.88891601562,866666.6875,0,1,0,0
4734032,1,2,0.0,2.0,0.0,48.0,240.0,7.0,4000.0,1200000,0,0,0,0
4734032,1,3,0.0,2.0,1.0,24.0,240.0,6.0,4666.66650390625,1e+06,0,0,0,0
4734033,1,1,1.0,3.0,0.0,33.0,244.0,7.0,14962.5,3328000,0,0,0,0
4734034,1,1,1.0,2.0,1.0,38.0,273.0,6.0,3797.7041015625,1023703,0,1,1,0
4734034,1,2,1.0,2.0,0.0,36.0,273.0,6.0,3797.7041015625,929453,0,1,1,0
4734035,1,1,0.0,2.0,1.0,44.0,214.0,4.0,3181.81811523438,9e+05,0,0,0,0
4734035,1,2,0.0,2.0,0.0,40.0,214.0,6.0,4666.66650390625,841666.6875,0,0,0,0
4734036,1,1,1.0,3.0,0.0,58.0,181.0,5.0,3797.7041015625,781242,1,0,0,0
